s_count,b_count,pitch_num,on_1b,on_2b,on_3b,pitcher_id,stand,p_throws,fastball,last_ff_not
1,1,3,0,0,0,598264,R,R,0,FF
2,1,4,0,0,0,598264,R,R,1,CU/SL
2,1,5,0,0,0,598264,R,R,0,FF
2,2,6,0,0,0,598264,R,R,1,CU/SL
0,0,1,0,0,0,643493,R,R,1,FF
1,0,2,0,0,0,643493,R,R,1,FF
2,0,3,0,0,0,643493,R,R,0,FF
0,0,1,1,0,0,643493,L,R,1,CU/SL
1,0,2,1,0,0,643493,L,R,1,FF
1,1,3,1,0,0,643493,L,R,0,FF
1,2,4,1,0,0,643493,L,R,0,CU/SL
1,3,5,1,0,0,643493,L,R,0,CH
2,3,6,1,0,0,643493,L,R,0,CH
2,3,7,1,0,0,643493,L,R,1,CH
0,0,1,1,0,0,643493,R,R,1,FF
0,1,2,1,0,0,643493,R,R,0,FF
1,1,3,1,0,0,643493,R,R,1,CU/SL
2,1,4,1,0,0,643493,R,R,0,FF
2,2,5,0,0,0,643493,R,R,0,CU/SL
2,3,6,0,0,0,643493,R,R,0,CU/SL
2,3,7,0,0,0,643493,R,R,1,CU/SL
0,0,1,1,0,0,643493,R,R,0,FF
1,0,2,1,0,0,643493,R,R,1,CU/SL
2,0,3,1,0,0,643493,R,R,0,FF
0,0,1,0,0,0,523260,R,R,1,CU/SL
0,1,2,0,0,0,523260,R,R,1,FF
0,2,3,0,0,0,523260,R,R,1,FF
0,3,4,0,0,0,523260,R,R,1,FF
1,3,5,0,0,0,523260,R,R,1,FF
2,3,6,0,0,0,523260,R,R,1,FF
2,3,7,0,0,0,523260,R,R,1,FF
0,0,1,1,0,0,523260,R,R,1,FF
0,1,2,1,0,0,523260,R,R,0,FF
0,2,3,1,0,0,523260,R,R,1,CU/SL
1,2,4,1,0,0,523260,R,R,1,FF
2,2,5,1,0,0,523260,R,R,1,FF
0,0,1,1,0,0,523260,R,R,1,FF
1,0,2,1,0,0,523260,R,R,1,FF
2,0,3,1,0,0,523260,R,R,1,FF
2,1,4,1,0,0,523260,R,R,1,FF
2,2,5,1,0,0,523260,R,R,0,FF
0,0,1,0,1,0,523260,L,R,1,CU/SL
0,1,2,0,1,0,523260,L,R,1,FF
0,2,3,0,1,0,523260,L,R,1,FF
0,3,4,0,1,0,523260,L,R,1,FF
1,3,5,0,1,0,523260,L,R,1,FF
2,3,6,0,1,0,523260,L,R,1,FF
0,0,1,1,1,0,523260,R,R,1,FF
1,0,2,1,1,0,523260,R,R,0,FF
1,1,3,1,1,0,523260,R,R,0,CU/SL
2,1,4,1,1,0,523260,R,R,1,CU/SL
2,2,5,1,1,0,523260,R,R,0,FF
2,3,6,1,1,0,523260,R,R,0,CU/SL
0,0,1,1,1,1,605476,L,R,0,CU/SL
1,0,2,1,1,1,605476,L,R,0,OTHER
1,1,3,1,1,1,605476,L,R,0,OTHER
1,2,4,1,1,1,605476,L,R,0,OTHER
1,3,5,1,1,1,605476,L,R,0,CH
0,0,1,1,1,1,605476,R,R,0,OTHER
1,0,2,1,1,1,605476,R,R,0,CU/SL
2,0,3,1,1,1,605476,R,R,0,OTHER
0,0,1,1,1,1,605476,L,R,0,CU/SL
1,0,2,1,1,1,605476,L,R,0,OTHER
1,1,3,1,1,1,605476,L,R,0,CH
2,1,4,1,1,1,605476,L,R,0,OTHER
2,2,5,1,1,1,605476,L,R,0,CU/SL
2,3,6,1,1,1,605476,L,R,0,CU/SL
2,3,7,1,1,1,605476,L,R,0,OTHER
0,0,1,0,0,1,605476,R,R,0,OTHER
0,1,2,0,0,1,605476,R,R,0,OTHER
0,2,3,0,0,1,605476,R,R,0,OTHER
0,0,1,1,0,0,605476,L,R,0,OTHER
1,0,2,1,0,0,605476,L,R,0,OTHER
0,0,1,0,0,0,517008,R,R,1,OTHER
1,0,2,0,0,0,517008,R,R,1,FF
2,0,3,0,0,0,517008,R,R,1,FF
0,0,1,0,0,0,517008,L,R,1,FF
0,1,2,0,0,0,517008,L,R,1,FF
1,1,3,0,0,0,517008,L,R,1,FF
2,1,4,0,0,0,517008,L,R,1,FF
2,1,5,0,0,0,517008,L,R,1,FF
2,2,6,0,0,0,517008,L,R,1,FF
0,0,1,0,0,0,517008,R,R,1,FF
0,1,2,0,0,0,517008,R,R,1,FF
0,0,1,0,1,0,517008,L,R,1,FF
1,0,2,0,1,0,517008,L,R,1,FF
1,1,3,0,1,0,517008,L,R,1,FF
2,1,4,0,1,0,517008,L,R,1,FF
2,2,5,0,1,0,517008,L,R,1,FF
0,0,1,0,0,0,518633,R,L,1,FF
1,0,2,0,0,0,518633,R,L,0,FF
2,0,3,0,0,0,518633,R,L,0,CU/SL
0,0,1,0,0,0,518633,R,L,1,CH
0,1,2,0,0,0,518633,R,L,1,FF
1,1,3,0,0,0,518633,R,L,1,FF
0,0,1,0,0,0,518633,R,L,1,FF
0,1,2,0,0,0,518633,R,L,0,FF
0,2,3,0,0,0,518633,R,L,1,CU/SL
0,0,1,0,0,0,448306,L,R,1,FF
1,0,2,0,0,0,448306,L,R,1,FF
1,1,3,0,0,0,448306,L,R,1,FF
0,0,1,1,0,0,448306,R,R,1,FF
0,1,2,1,0,0,448306,R,R,1,FF
0,2,3,1,0,0,448306,R,R,1,FF
0,3,4,1,0,0,448306,R,R,1,FF
1,3,5,1,0,0,448306,R,R,1,FF
2,3,6,1,0,0,448306,R,R,1,FF
2,3,7,1,0,0,448306,R,R,0,FF
2,3,8,1,0,0,448306,R,R,1,CH
0,0,1,1,0,1,448306,L,R,0,FF
0,1,2,1,0,1,448306,L,R,1,OTHER
0,0,1,1,0,1,448306,L,R,0,FF
0,1,2,1,0,1,448306,L,R,0,CH
0,2,3,1,0,1,448306,L,R,1,CH
0,0,1,0,0,0,448306,R,R,1,FF
1,0,2,0,0,0,448306,R,R,1,FF
2,0,3,0,0,0,448306,R,R,0,FF
2,1,4,0,0,0,448306,R,R,1,CH
2,2,5,0,0,0,448306,R,R,1,FF
2,2,6,0,0,0,448306,R,R,1,FF
2,2,7,0,0,0,448306,R,R,0,FF
2,3,8,0,0,0,448306,R,R,1,OTHER
0,0,1,0,0,0,448306,R,R,0,FF
1,0,2,0,0,0,448306,R,R,1,OTHER
1,1,3,0,0,0,448306,R,R,1,FF
1,2,4,0,0,0,448306,R,R,1,FF
2,2,5,0,0,0,448306,R,R,0,FF
2,2,6,0,0,0,448306,R,R,0,OTHER
0,0,1,0,0,0,448306,L,R,1,OTHER
0,1,2,0,0,0,448306,L,R,0,FF
0,0,1,0,1,0,448306,R,R,0,CH
0,1,2,0,1,0,448306,R,R,1,OTHER
1,1,3,0,1,0,448306,R,R,1,FF
0,0,1,0,0,0,518633,R,L,1,FF
1,0,2,0,0,0,518633,R,L,1,FF
1,1,3,0,0,0,518633,R,L,0,FF
1,2,4,0,0,0,518633,R,L,1,CU/SL
2,2,5,0,0,0,518633,R,L,1,FF
2,3,6,0,0,0,518633,R,L,1,FF
2,3,7,0,0,0,518633,R,L,1,FF
0,0,1,0,0,0,518633,L,L,0,FF
0,1,2,0,0,0,518633,L,L,1,CU/SL
1,1,3,0,0,0,518633,L,L,1,FF
1,2,4,0,0,0,518633,L,L,1,FF
2,2,5,0,0,0,518633,L,L,0,FF
2,3,6,0,0,0,518633,L,L,1,CU/SL
0,0,1,1,0,0,518633,R,L,0,FF
0,1,2,1,0,0,518633,R,L,1,CH
0,2,3,1,0,0,518633,R,L,1,FF
1,2,4,1,0,0,518633,R,L,0,FF
2,2,5,1,0,0,518633,R,L,1,CH
0,0,1,1,0,0,518633,R,L,0,FF
0,0,1,0,0,0,448306,R,R,1,CU/SL
0,1,2,0,0,0,448306,R,R,1,FF
0,2,3,0,0,0,448306,R,R,1,FF
1,2,4,0,0,0,448306,R,R,1,FF
0,0,1,0,0,0,448306,L,R,1,FF
0,1,2,0,0,0,448306,L,R,0,FF
1,1,3,0,0,0,448306,L,R,0,CH
0,0,1,0,0,0,448306,R,R,1,OTHER
0,0,1,0,0,0,518633,R,L,0,FF
1,0,2,0,0,0,518633,R,L,1,CH
2,0,3,0,0,0,518633,R,L,0,FF
0,0,1,0,0,0,518633,R,L,1,CH
1,0,2,0,0,0,518633,R,L,0,FF
2,0,3,0,0,0,518633,R,L,0,CU/SL
0,0,1,0,0,0,518633,R,L,1,CU/SL
0,1,2,0,0,0,518633,R,L,0,FF
1,1,3,0,0,0,518633,R,L,0,CH
1,2,4,0,0,0,518633,R,L,0,CH
1,3,5,0,0,0,518633,R,L,1,CH
2,3,6,0,0,0,518633,R,L,0,FF
0,0,1,0,1,0,518633,R,L,0,CH
0,1,2,0,1,0,518633,R,L,1,CU/SL
1,1,3,0,1,0,518633,R,L,0,FF
1,2,4,0,1,0,518633,R,L,1,N/A
1,3,5,0,1,0,518633,R,L,1,FF
2,3,6,0,1,0,518633,R,L,1,FF
0,0,1,0,0,0,448306,L,R,0,FF
0,1,2,0,0,0,448306,L,R,0,OTHER
1,1,3,0,0,0,448306,L,R,1,OTHER
0,0,1,0,0,0,448306,L,R,0,FF
1,0,2,0,0,0,448306,L,R,1,OTHER
2,0,3,0,0,0,448306,L,R,0,FF
2,1,4,0,0,0,448306,L,R,0,CH
2,1,5,0,0,0,448306,L,R,0,OTHER
2,2,6,0,0,0,448306,L,R,0,OTHER
2,3,7,0,0,0,448306,L,R,1,CH
0,0,1,0,0,0,448306,R,R,1,FF
1,0,2,0,0,0,448306,R,R,1,FF
0,0,1,1,0,0,448306,R,R,1,FF
1,0,2,1,0,0,448306,R,R,1,FF
1,1,3,1,0,0,448306,R,R,0,FF
2,1,4,1,0,0,448306,R,R,0,OTHER
0,0,1,0,0,0,518633,R,L,1,OTHER
1,0,2,0,0,0,518633,R,L,1,FF
0,0,1,0,1,0,518633,R,L,0,FF
0,1,2,0,1,0,518633,R,L,0,CU/SL
0,0,1,0,0,0,518633,R,L,1,CH
0,1,2,0,0,0,518633,R,L,1,FF
1,1,3,0,0,0,518633,R,L,0,FF
1,2,4,0,0,0,518633,R,L,1,CU/SL
0,0,1,0,0,0,518633,L,L,1,FF
0,0,1,0,0,0,518633,R,L,1,FF
0,1,2,0,0,0,518633,R,L,0,FF
0,0,1,0,0,0,518633,R,L,0,CU/SL
0,1,2,0,0,0,518633,R,L,0,CU/SL
1,1,3,0,0,0,518633,R,L,1,CU/SL
0,0,1,0,0,0,518633,R,L,0,FF
0,1,2,0,0,0,518633,R,L,0,CH
0,2,3,0,0,0,518633,R,L,1,CH
1,2,4,0,0,0,518633,R,L,1,FF
2,2,5,0,0,0,518633,R,L,0,FF
2,2,6,0,0,0,518633,R,L,0,CH
2,2,7,0,0,0,518633,R,L,1,CU/SL
2,2,8,0,0,0,518633,R,L,0,FF
2,3,9,0,0,0,518633,R,L,1,CH
0,0,1,1,0,0,518633,R,L,1,FF
1,0,2,1,0,0,518633,R,L,0,FF
1,1,3,1,0,0,518633,R,L,0,CU/SL
2,1,4,1,0,0,518633,R,L,1,CH
2,2,5,1,0,0,518633,R,L,0,FF
0,0,1,1,0,1,518633,R,L,0,CH
0,0,1,0,1,1,518633,R,L,1,CU/SL
0,1,2,0,1,1,518633,R,L,1,FF
0,2,3,0,1,1,518633,R,L,0,FF
0,0,1,0,0,0,448306,L,R,1,CH
0,1,2,0,0,0,448306,L,R,1,FF
1,1,3,0,0,0,448306,L,R,1,FF
1,2,4,0,0,0,448306,L,R,1,FF
1,3,5,0,0,0,448306,L,R,1,FF
0,0,1,0,0,0,448306,R,R,1,FF
1,0,2,0,0,0,448306,R,R,0,FF
1,1,3,0,0,0,448306,R,R,1,OTHER
0,0,1,0,0,0,448306,R,R,1,FF
0,1,2,0,0,0,448306,R,R,1,FF
0,0,1,0,0,0,430641,R,R,1,FF
0,1,2,0,0,0,430641,R,R,1,FF
0,2,3,0,0,0,430641,R,R,1,FF
0,3,4,0,0,0,430641,R,R,1,FF
1,3,5,0,0,0,430641,R,R,1,FF
2,3,6,0,0,0,430641,R,R,1,FF
0,0,1,0,0,0,430641,R,R,0,FF
0,1,2,0,0,0,430641,R,R,0,CU/SL
0,0,1,0,0,0,430641,L,R,1,CU/SL
0,1,2,0,0,0,430641,L,R,0,FF
1,1,3,0,0,0,430641,L,R,0,CU/SL
1,2,4,0,0,0,430641,L,R,0,CU/SL
2,2,5,0,0,0,430641,L,R,0,CU/SL
2,3,6,0,0,0,430641,L,R,1,CU/SL
0,0,1,1,0,0,430641,R,R,0,FF
0,1,2,1,0,0,430641,R,R,0,CU/SL
1,1,3,1,0,0,430641,R,R,1,CU/SL
1,2,4,1,0,0,430641,R,R,1,FF
2,2,5,1,0,0,430641,R,R,0,FF
2,3,6,0,1,0,430641,R,R,0,CU/SL
2,3,7,0,1,0,430641,R,R,0,CU/SL
2,3,8,0,1,0,430641,R,R,1,CU/SL
2,3,9,0,1,0,430641,R,R,0,FF
0,0,1,0,0,1,430641,R,R,0,CU/SL
1,0,2,0,0,1,430641,R,R,0,CU/SL
2,0,3,0,0,1,430641,R,R,0,CU/SL
0,0,1,0,0,0,430641,L,R,1,CU/SL
1,0,2,0,0,0,430641,L,R,0,FF
1,1,3,0,0,0,430641,L,R,0,CU/SL
2,1,4,0,0,0,430641,L,R,0,CU/SL
0,0,1,0,0,0,448306,L,R,1,CH
0,1,2,0,0,0,448306,L,R,1,FF
1,1,3,0,0,0,448306,L,R,0,FF
0,0,1,0,0,0,448306,R,R,1,OTHER
1,0,2,0,0,0,448306,R,R,0,FF
2,0,3,0,0,0,448306,R,R,1,OTHER
2,0,4,0,0,0,448306,R,R,0,FF
2,1,5,0,0,0,448306,R,R,1,OTHER
0,0,1,0,0,0,448306,L,R,0,FF
0,0,1,0,0,0,641745,R,R,1,OTHER
0,1,2,0,0,0,641745,R,R,1,FF
1,1,3,0,0,0,641745,R,R,1,FF
2,1,4,0,0,0,641745,R,R,1,FF
2,2,5,0,0,0,641745,R,R,1,FF
0,0,1,0,0,0,641745,L,R,1,FF
0,1,2,0,0,0,641745,L,R,1,FF
1,1,3,0,0,0,641745,L,R,1,FF
0,0,1,0,0,0,641745,R,R,1,FF
0,1,2,0,0,0,641745,R,R,1,FF
0,2,3,0,0,0,641745,R,R,1,FF
0,3,4,0,0,0,641745,R,R,1,FF
1,3,5,0,0,0,641745,R,R,1,FF
0,0,1,0,0,0,448306,L,R,0,FF
1,0,2,0,0,0,448306,L,R,0,OTHER
1,1,3,0,0,0,448306,L,R,0,OTHER
0,0,1,0,0,0,448306,R,R,1,CH
0,1,2,0,0,0,448306,R,R,1,FF
0,0,1,0,0,0,448306,R,R,0,FF
1,0,2,0,0,0,448306,R,R,1,OTHER
2,0,3,0,0,0,448306,R,R,0,FF
2,1,4,0,0,0,448306,R,R,0,OTHER
2,2,5,0,0,0,448306,R,R,1,OTHER
2,3,6,0,0,0,448306,R,R,1,FF
2,3,7,0,0,0,448306,R,R,1,FF
2,3,8,0,0,0,448306,R,R,1,FF
0,0,1,1,0,0,448306,L,R,0,FF
1,0,2,1,0,0,448306,L,R,0,OTHER
1,1,3,1,0,0,448306,L,R,0,OTHER
1,2,4,1,0,0,448306,L,R,0,OTHER
2,2,5,1,0,0,448306,L,R,0,CH
2,2,6,1,0,0,448306,L,R,1,OTHER
0,0,1,0,0,0,518748,R,R,1,FF
1,0,2,0,0,0,518748,R,R,0,FF
2,0,3,0,0,0,518748,R,R,0,CU/SL
2,1,4,0,0,0,518748,R,R,0,CU/SL
2,1,5,0,0,0,518748,R,R,1,CU/SL
0,0,1,0,0,0,518748,R,R,0,FF
0,1,2,0,0,0,518748,R,R,0,CU/SL
0,2,3,0,0,0,518748,R,R,1,CU/SL
1,2,4,0,0,0,518748,R,R,1,FF
2,2,5,0,0,0,518748,R,R,0,FF
2,3,6,0,0,0,518748,R,R,0,CU/SL
0,0,1,1,0,0,657612,R,L,0,CU/SL
1,0,2,1,0,0,657612,R,L,1,OTHER
0,0,1,1,1,0,657612,R,L,0,FF
1,0,2,1,1,0,657612,R,L,0,OTHER
0,0,1,0,1,1,572143,R,R,1,OTHER
0,1,2,0,1,1,572143,R,R,1,FF
0,2,3,0,1,1,572143,R,R,1,FF
1,2,4,0,1,1,572143,R,R,1,FF
1,3,5,0,1,1,572143,R,R,1,FF
0,0,1,1,1,1,572143,L,R,1,FF
0,1,2,1,1,1,572143,L,R,0,FF
0,2,3,1,1,1,572143,L,R,1,CU/SL
0,3,4,1,1,1,572143,L,R,1,FF
1,3,5,1,1,1,572143,L,R,1,FF
2,3,6,1,1,1,572143,L,R,1,FF
0,0,1,1,0,0,572143,R,R,1,FF
0,1,2,1,0,0,572143,R,R,0,FF
0,2,3,1,0,0,572143,R,R,1,CH
0,3,4,1,0,0,572143,R,R,1,FF
0,0,1,1,1,0,543169,R,L,1,FF
0,1,2,1,1,0,543169,R,L,1,FF
1,1,3,1,1,0,543169,R,L,0,FF
2,1,4,1,1,0,543169,R,L,1,CU/SL
2,2,5,1,1,0,543169,R,L,0,FF
2,3,6,1,1,0,543169,R,L,1,CU/SL
2,3,7,1,1,0,543169,R,L,1,FF
0,0,1,0,0,0,500872,R,R,1,FF
0,1,2,0,0,0,500872,R,R,1,FF
1,1,3,0,0,0,500872,R,R,0,FF
1,2,4,0,0,0,500872,R,R,1,CU/SL
1,3,5,0,0,0,500872,R,R,1,FF
0,0,1,0,0,0,500872,R,R,1,FF
0,1,2,0,0,0,500872,R,R,1,FF
1,1,3,0,0,0,500872,R,R,0,FF
2,1,4,0,0,0,500872,R,R,0,CU/SL
2,2,5,0,0,0,500872,R,R,1,CU/SL
2,2,6,0,0,0,500872,R,R,1,FF
2,2,7,0,0,0,500872,R,R,0,FF
2,3,8,0,0,0,500872,R,R,1,CU/SL
0,0,1,0,1,0,500872,L,R,0,FF
1,0,2,0,1,0,500872,L,R,1,CU/SL
2,0,3,0,1,0,500872,L,R,1,FF
0,0,1,0,1,0,500872,R,R,0,FF
1,0,2,0,1,0,500872,R,R,0,CU/SL
0,0,1,0,0,0,543169,R,L,1,CU/SL
0,0,1,1,0,0,543169,R,L,1,FF
0,1,2,1,0,0,543169,R,L,1,FF
0,0,1,1,0,1,543169,R,L,1,FF
0,1,2,1,0,1,543169,R,L,0,FF
0,0,1,0,0,0,543169,R,L,0,CU/SL
0,1,2,0,0,0,543169,R,L,1,CU/SL
0,0,1,1,0,0,543169,R,L,1,FF
0,0,1,0,0,0,543169,R,L,1,FF
0,1,2,0,0,0,543169,R,L,1,FF
0,0,1,0,0,0,501593,L,L,0,FF
1,0,2,0,0,0,501593,L,L,0,CU/SL
1,1,3,0,0,0,501593,L,L,1,CH
2,1,4,0,0,0,501593,L,L,0,FF
2,2,5,0,0,0,501593,L,L,0,CH
2,2,6,0,0,0,501593,L,L,0,CH
2,3,7,0,0,0,501593,L,L,0,CU/SL
2,3,8,0,0,0,501593,L,L,1,CH
0,0,1,0,1,0,501593,L,L,0,FF
1,0,2,0,1,0,501593,L,L,0,CU/SL
0,0,1,0,0,1,501593,R,L,0,CH
0,1,2,0,0,1,501593,R,L,0,CU/SL
1,1,3,0,0,1,501593,R,L,1,CH
1,2,4,0,0,1,501593,R,L,1,FF
2,2,5,0,0,1,501593,R,L,1,FF
0,0,1,1,0,0,501593,R,L,0,FF
1,0,2,1,0,0,501593,R,L,0,CH
1,1,3,1,0,0,501593,R,L,1,CH
1,2,4,1,0,0,501593,R,L,0,FF
2,2,5,1,0,0,501593,R,L,0,CH
2,2,6,1,0,0,501593,R,L,0,CH
0,0,1,1,0,0,501593,L,L,1,CH
0,1,2,1,0,0,501593,L,L,0,FF
1,1,3,1,0,0,501593,L,L,0,CH
1,2,4,1,0,0,501593,L,L,0,CU/SL
2,2,5,1,0,0,501593,L,L,0,CH
2,3,6,1,0,0,501593,L,L,0,CH
0,0,1,0,0,0,543506,L,R,1,CH
0,1,2,0,0,0,543506,L,R,1,FF
1,1,3,0,0,0,543506,L,R,0,FF
2,1,4,0,0,0,543506,L,R,1,CU/SL
0,0,1,0,0,0,543506,R,R,1,FF
1,0,2,0,0,0,543506,R,R,0,FF
1,1,3,0,0,0,543506,R,R,1,CU/SL
1,2,4,0,0,0,543506,R,R,1,FF
2,2,5,0,0,0,543506,R,R,1,FF
2,3,6,0,0,0,543506,R,R,1,FF
0,0,1,1,0,0,543506,L,R,0,FF
1,0,2,1,0,0,543506,L,R,0,CU/SL
1,1,3,1,0,0,543506,L,R,1,CH
0,0,1,1,0,0,516969,R,R,1,FF
1,0,2,1,0,0,516969,R,R,1,FF
0,0,1,0,0,0,573668,R,R,1,FF
0,1,2,0,0,0,573668,R,R,1,FF
0,2,3,0,0,0,573668,R,R,1,FF
0,3,4,0,0,0,573668,R,R,1,FF
0,0,1,1,0,0,573668,R,R,1,FF
0,1,2,1,0,0,573668,R,R,1,FF
1,1,3,1,0,0,573668,R,R,0,FF
1,2,4,1,0,0,573668,R,R,1,CU/SL
2,2,5,1,0,0,573668,R,R,0,FF
2,3,6,1,0,0,573668,R,R,1,CH
0,0,1,1,1,0,573668,L,R,0,FF
1,0,2,1,1,0,573668,L,R,0,CU/SL
1,1,3,1,1,0,573668,L,R,1,CH
1,2,4,0,1,1,573668,L,R,0,FF
2,2,5,0,1,1,573668,L,R,0,CU/SL
2,3,6,0,0,1,573668,L,R,1,CU/SL
0,0,1,0,0,1,573668,R,R,0,FF
1,0,2,0,0,1,573668,R,R,1,CU/SL
1,1,3,0,0,1,573668,R,R,0,FF
2,1,4,0,0,1,573668,R,R,1,CU/SL
2,1,5,0,0,1,573668,R,R,0,FF
2,1,6,0,0,1,573668,R,R,0,CH
2,2,7,0,0,1,573668,R,R,0,CH
2,3,8,0,0,1,573668,R,R,1,CU/SL
0,0,1,0,0,0,607481,L,L,1,FF
0,1,2,0,0,0,607481,L,L,1,FF
0,0,1,0,0,0,570632,L,R,1,FF
0,0,1,0,0,0,570632,R,R,1,FF
0,1,2,0,0,0,570632,R,R,1,FF
0,2,3,0,0,0,570632,R,R,1,FF
1,2,4,0,0,0,570632,R,R,0,FF
1,3,5,0,0,0,570632,R,R,1,CH
2,3,6,0,0,0,570632,R,R,0,FF
0,0,1,1,0,0,570632,L,R,1,CH
1,0,2,1,0,0,570632,L,R,1,FF
2,0,3,1,0,0,570632,L,R,1,FF
2,1,4,1,0,0,570632,L,R,1,FF
0,0,1,1,1,0,570632,R,R,1,FF
1,0,2,1,1,0,570632,R,R,0,FF
2,0,3,1,1,0,570632,R,R,1,CU/SL
2,0,4,1,1,0,570632,R,R,0,FF
2,1,5,1,1,0,570632,R,R,0,CH
2,2,6,1,1,0,570632,R,R,0,CU/SL
2,2,7,1,1,0,570632,R,R,0,CU/SL
0,0,1,1,1,0,570632,L,R,0,CU/SL
1,0,2,1,1,0,570632,L,R,1,CH
2,0,3,1,1,0,570632,L,R,1,FF
2,1,4,1,1,0,570632,L,R,1,FF
2,2,5,1,1,0,570632,L,R,0,FF
0,0,1,0,1,1,570632,R,R,0,CH
0,1,2,0,1,1,570632,R,R,1,CU/SL
1,1,3,0,1,1,570632,R,R,1,FF
0,0,1,1,1,1,570632,L,R,0,FF
0,1,2,1,1,1,570632,L,R,1,CH
0,2,3,1,1,1,570632,L,R,0,FF
0,3,4,1,1,1,570632,L,R,1,CH
0,0,1,1,1,1,570632,R,R,1,FF
0,0,1,1,1,1,570632,L,R,1,FF
0,1,2,1,1,1,570632,L,R,1,FF
0,2,3,1,1,1,570632,L,R,1,FF
1,2,4,1,1,1,570632,L,R,1,FF
2,2,5,1,1,1,570632,L,R,1,FF
0,0,1,0,0,0,452657,R,L,1,FF
0,1,2,0,0,0,452657,R,L,1,FF
1,1,3,0,0,0,452657,R,L,0,FF
0,0,1,0,0,0,452657,L,L,1,OTHER
0,1,2,0,0,0,452657,L,L,0,FF
1,1,3,0,0,0,452657,L,L,0,OTHER
0,0,1,0,0,0,452657,R,L,1,OTHER
1,0,2,0,0,0,452657,R,L,0,FF
1,1,3,0,0,0,452657,R,L,0,CU/SL
1,2,4,0,0,0,452657,R,L,1,OTHER
2,2,5,0,0,0,452657,R,L,1,FF
2,3,6,0,0,0,452657,R,L,1,FF
0,0,1,0,1,0,452657,L,L,1,FF
0,1,2,0,1,0,452657,L,L,1,FF
0,2,3,0,1,0,452657,L,L,0,FF
1,2,4,0,1,0,452657,L,L,1,OTHER
2,2,5,0,1,0,452657,L,L,1,FF
2,3,6,0,1,0,452657,L,L,1,FF
0,0,1,1,1,0,452657,R,L,1,FF
1,0,2,1,1,0,452657,R,L,0,FF
0,0,1,1,1,0,452657,R,L,1,OTHER
0,0,1,0,0,0,570632,L,R,1,FF
1,0,2,0,0,0,570632,L,R,0,FF
1,1,3,0,0,0,570632,L,R,1,CH
2,1,4,0,0,0,570632,L,R,0,FF
2,1,5,0,0,0,570632,L,R,1,CU/SL
2,2,6,0,0,0,570632,L,R,0,FF
2,2,7,0,0,0,570632,L,R,0,CH
2,2,8,0,0,0,570632,L,R,0,CU/SL
0,0,1,0,0,0,570632,R,R,0,CH
1,0,2,0,0,0,570632,R,R,1,CU/SL
1,1,3,0,0,0,570632,R,R,1,FF
2,1,4,0,0,0,570632,R,R,0,FF
0,0,1,0,0,0,570632,L,R,1,CU/SL
0,0,1,0,0,0,570632,R,R,0,FF
1,0,2,0,0,0,570632,R,R,0,CU/SL
1,1,3,0,0,0,570632,R,R,1,CU/SL
0,0,1,0,0,0,452657,R,L,1,FF
1,0,2,0,0,0,452657,R,L,0,FF
2,0,3,0,0,0,452657,R,L,1,OTHER
2,1,4,0,0,0,452657,R,L,0,FF
0,0,1,0,0,0,452657,R,L,1,CU/SL
1,0,2,0,0,0,452657,R,L,0,FF
2,0,3,0,0,0,452657,R,L,1,CH
2,1,4,0,0,0,452657,R,L,0,FF
2,2,5,0,0,0,452657,R,L,1,CU/SL
2,3,6,0,0,0,452657,R,L,1,FF
0,0,1,1,0,0,452657,R,L,1,FF
0,1,2,1,0,0,452657,R,L,1,FF
1,1,3,1,0,0,452657,R,L,0,FF
1,2,4,1,0,0,452657,R,L,1,OTHER
2,2,5,1,0,0,452657,R,L,1,FF
0,0,1,1,0,0,452657,R,L,1,FF
0,1,2,1,0,0,452657,R,L,1,FF
0,0,1,0,0,0,570632,L,R,0,FF
0,0,1,0,0,0,570632,R,R,1,CH
0,1,2,0,0,0,570632,R,R,0,FF
0,2,3,0,0,0,570632,R,R,1,CU/SL
0,3,4,0,0,0,570632,R,R,1,FF
1,3,5,0,0,0,570632,R,R,1,FF
0,0,1,1,0,0,570632,L,R,1,FF
0,0,1,0,1,1,570632,R,R,0,FF
0,1,2,0,1,1,570632,R,R,0,N/A
0,2,3,0,1,1,570632,R,R,0,N/A
0,3,4,0,1,1,570632,R,R,0,N/A
0,0,1,1,1,1,570632,L,R,1,N/A
1,0,2,1,1,1,570632,L,R,1,FF
0,0,1,0,0,0,452657,L,L,1,FF
1,0,2,0,0,0,452657,L,L,1,FF
2,0,3,0,0,0,452657,L,L,1,FF
2,1,4,0,0,0,452657,L,L,0,FF
2,2,5,0,0,0,452657,L,L,1,CU/SL
0,0,1,0,0,1,452657,R,L,1,FF
0,1,2,0,0,1,452657,R,L,1,FF
0,2,3,0,0,1,452657,R,L,1,FF
0,3,4,0,0,1,452657,R,L,1,FF
1,3,5,0,0,1,452657,R,L,1,FF
0,0,1,1,0,1,452657,L,L,1,FF
1,0,2,1,0,1,452657,L,L,0,FF
2,0,3,1,0,1,452657,L,L,1,OTHER
2,0,4,1,0,1,452657,L,L,1,FF
0,0,1,0,1,0,452657,R,L,1,FF
0,0,1,0,0,1,452657,R,L,0,FF
0,1,2,0,0,1,452657,R,L,0,OTHER
0,0,1,1,0,0,452657,R,L,0,OTHER
0,1,2,1,0,0,452657,R,L,1,CU/SL
0,2,3,1,0,0,452657,R,L,0,FF
